"","combo","partner_crime","child_crime","stranger_crime","burglary_home_stranger","victim_male","victim_female","victim_unknown_sex","offender_male","offender_female","offender_unknown_sex","victim_minor","victim_adult","offender_minor","offender_adult"
"9141","INDEPENDENCE-AR-2018-5",36,49,51,0,88,94,3,127,53,26,10,170,10,170
"9142","INDEPENDENCE-AR-2018-6",35,46,40,0,115,85,0,180,45,27,10,187,10,187
"9143","INDEPENDENCE-AR-2018-7",35,46,42,0,87,70,4,154,63,15,9,143,9,143
"9144","INDEPENDENCE-AR-2018-8",35,55,45,0,95,89,3,154,89,18,21,160,21,160
"9145","INDEPENDENCE-AR-2018-9",55,82,77,0,106,101,22,196,93,11,19,186,19,186
"9146","INGHAM-MI-2018-1",72,67,99,0,245,265,8,364,145,174,42,467,42,467
"9147","INGHAM-MI-2018-10",85,85,109,0,300,316,2,398,153,182,49,563,49,563
"9148","INGHAM-MI-2018-11",50,65,78,0,198,225,4,300,152,120,28,391,28,391
"9149","INGHAM-MI-2018-12",88,108,141,0,296,327,10,457,193,166,81,522,81,522
"9150","INGHAM-MI-2018-2",72,82,95,0,236,264,4,326,120,154,34,462,34,462
"9151","INGHAM-MI-2018-3",73,99,115,0,229,237,5,334,132,116,41,420,41,420
"9152","INGHAM-MI-2018-4",62,69,96,0,204,258,3,380,161,121,34,424,34,424
"9153","INGHAM-MI-2018-5",95,100,120,0,305,283,2,462,207,149,58,526,58,526
"9154","INGHAM-MI-2018-6",105,112,145,3,228,282,2,397,156,101,62,434,62,434
"9155","INGHAM-MI-2018-7",56,61,83,0,293,302,8,407,151,152,31,544,31,544
"9156","INGHAM-MI-2018-8",64,57,92,0,285,318,3,400,172,168,26,570,26,570
"9157","INGHAM-MI-2018-9",81,82,131,0,279,343,0,427,165,188,38,563,38,563
"9158","IONIA-MI-2018-1",40,39,54,0,64,107,0,143,48,6,27,142,27,142
"9159","IONIA-MI-2018-10",46,45,65,0,73,100,0,126,43,16,33,138,33,138
"9160","IONIA-MI-2018-11",43,33,57,0,66,76,0,131,31,2,25,116,25,116
"9161","IONIA-MI-2018-12",36,31,50,0,73,78,0,108,52,4,29,119,29,119
"9162","IONIA-MI-2018-2",37,33,53,0,69,82,0,103,51,18,18,129,18,129
"9163","IONIA-MI-2018-3",26,24,51,0,61,87,0,133,67,9,29,112,29,112
"9164","IONIA-MI-2018-4",39,36,66,0,131,112,0,219,49,19,23,217,23,217
"9165","IONIA-MI-2018-5",43,41,63,0,96,75,0,164,58,6,41,130,41,130
"9166","IONIA-MI-2018-6",42,43,59,0,87,118,0,167,59,5,31,173,31,173
"9167","IONIA-MI-2018-7",43,32,46,0,102,98,1,182,53,6,23,176,23,176
"9168","IONIA-MI-2018-8",33,30,51,0,78,81,0,139,68,11,29,128,29,128
"9169","IONIA-MI-2018-9",40,39,54,0,108,102,0,164,56,2,25,182,25,182
"9170","IOSCO-MI-2018-1",20,19,23,0,16,32,2,41,14,0,13,35,13,35
"9171","IOSCO-MI-2018-10",10,9,18,0,19,30,0,33,14,0,4,45,4,45
"9172","IOSCO-MI-2018-11",14,17,24,0,48,26,1,47,25,7,8,66,8,66
"9173","IOSCO-MI-2018-12",10,10,20,0,18,22,0,30,16,1,3,37,3,37
"9174","IOSCO-MI-2018-2",11,12,17,0,20,27,0,39,34,0,13,34,13,34
"9175","IOSCO-MI-2018-3",12,12,15,0,24,24,0,58,18,1,1,47,1,47
"9176","IOSCO-MI-2018-4",9,9,22,0,22,28,1,43,9,1,9,39,9,39
"9177","IOSCO-MI-2018-5",10,9,26,0,28,28,0,55,24,1,2,53,2,53
"9178","IOSCO-MI-2018-6",12,18,19,0,30,35,1,43,23,0,2,63,2,63
"9179","IOSCO-MI-2018-7",10,9,21,0,14,28,0,48,13,2,4,37,4,37
"9180","IOSCO-MI-2018-8",8,9,19,0,25,38,0,64,27,2,8,55,8,55
"9181","IOSCO-MI-2018-9",9,9,14,0,24,19,1,43,48,0,3,41,3,41
"9182","IOWA-IA-2018-1",5,4,3,0,12,12,0,28,12,0,2,22,2,22
"9183","IOWA-IA-2018-2",3,4,3,0,8,12,0,8,5,0,1,19,1,19
"9184","IOWA-IA-2018-3",8,5,9,0,14,15,0,17,7,0,3,26,3,26
"9185","IOWA-IA-2018-4",1,0,4,0,9,15,0,24,9,0,2,22,2,22
"9186","IOWA-IA-2018-5",6,5,6,0,11,10,0,9,5,0,3,18,3,18
"9187","IOWA-IA-2018-6",7,5,5,0,17,6,0,14,4,0,0,23,0,23
"9188","IOWA-IA-2018-7",10,6,8,0,11,17,0,24,3,0,0,28,0,28
"9189","IOWA-IA-2018-8",1,0,0,0,4,3,0,11,0,0,1,6,1,6
"9190","IOWA-IA-2018-9",3,0,4,0,7,6,0,9,3,0,0,13,0,13
"9191","IOWA-WI-2018-1",7,8,4,0,3,11,0,17,7,1,6,8,6,8
"9192","IOWA-WI-2018-10",4,6,3,0,16,16,5,25,7,4,0,35,0,35
"9193","IOWA-WI-2018-11",0,0,1,0,5,3,1,6,1,0,1,8,1,8
"9194","IOWA-WI-2018-12",2,2,5,0,11,2,0,6,7,0,0,13,0,13
"9195","IOWA-WI-2018-2",6,6,7,0,3,8,0,14,10,0,2,9,2,9
"9196","IOWA-WI-2018-3",2,2,2,0,5,7,0,14,5,1,1,11,1,11
"9197","IOWA-WI-2018-4",2,3,2,0,4,3,0,3,8,1,2,5,2,5
"9198","IOWA-WI-2018-5",5,5,7,0,13,12,0,28,9,0,3,22,3,22
"9199","IOWA-WI-2018-6",4,3,6,0,12,5,0,24,4,3,0,17,0,17
"9200","IOWA-WI-2018-7",2,2,4,0,9,12,1,20,13,0,2,20,2,20
"9201","IOWA-WI-2018-8",0,2,0,0,5,8,0,16,6,0,0,13,0,13
"9202","IOWA-WI-2018-9",1,2,1,0,1,11,1,22,8,0,0,11,0,11
"9203","IRION-TX-2018-10",0,0,0,0,0,2,0,2,0,0,0,2,0,2
"9204","IRION-TX-2018-11",3,3,3,0,3,3,0,4,1,0,0,5,0,5
"9205","IRION-TX-2018-12",0,0,0,0,2,0,0,1,0,0,0,2,0,2
"9206","IRION-TX-2018-8",2,2,1,0,0,3,0,4,1,0,0,3,0,3
"9207","IRION-TX-2018-9",0,0,0,0,0,1,0,1,0,0,0,1,0,1
"9208","IRON-MI-2018-1",5,6,8,0,13,9,0,22,3,2,5,17,5,17
"9209","IRON-MI-2018-10",5,9,10,0,17,13,0,33,14,1,3,25,3,25
"9210","IRON-MI-2018-11",2,2,8,0,9,5,0,14,5,1,1,13,1,13
"9211","IRON-MI-2018-12",9,10,16,0,16,18,0,28,4,0,4,30,4,30
"9212","IRON-MI-2018-2",5,4,5,0,18,11,0,25,17,3,3,26,3,26
"9213","IRON-MI-2018-3",4,6,7,0,10,9,0,32,11,1,2,16,2,16
"9214","IRON-MI-2018-4",1,3,4,0,6,11,0,19,9,0,0,17,0,17
"9215","IRON-MI-2018-5",8,6,11,0,23,8,0,12,18,0,2,29,2,29
"9216","IRON-MI-2018-6",6,6,12,0,20,21,0,35,10,2,0,41,0,41
"9217","IRON-MI-2018-7",5,9,11,0,21,19,0,37,16,3,3,37,3,37
"9218","IRON-MI-2018-8",1,4,6,0,16,24,0,23,11,1,3,35,3,35
"9219","IRON-MI-2018-9",3,3,8,0,24,14,0,35,19,2,2,35,2,35
"9220","IRON-UT-2018-1",0,0,0,0,0,2,0,1,1,0,0,2,0,2
"9221","IRON-UT-2018-10",0,0,0,0,7,3,0,0,0,0,0,10,0,10
"9222","IRON-UT-2018-11",0,0,0,0,1,0,0,0,0,0,0,1,0,1
"9223","IRON-UT-2018-12",1,1,1,0,3,3,0,6,1,0,0,6,0,6
"9224","IRON-UT-2018-2",1,1,1,0,1,1,0,0,0,0,0,2,0,2
"9225","IRON-UT-2018-3",0,0,0,0,0,2,0,3,0,0,0,2,0,2
"9226","IRON-UT-2018-4",0,0,0,0,0,2,0,0,0,0,1,1,1,1
"9227","IRON-UT-2018-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9228","IRON-UT-2018-6",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9229","IRON-UT-2018-7",0,0,0,0,1,1,0,0,0,0,0,2,0,2
"9230","IRON-UT-2018-8",1,1,1,0,0,2,0,0,0,0,0,2,0,2
"9231","IRON-UT-2018-9",0,0,0,0,2,0,0,0,0,0,0,2,0,2
"9232","ISABELLA-MI-2018-1",33,30,64,0,76,119,0,139,72,1,19,175,19,175
"9233","ISABELLA-MI-2018-10",38,33,67,0,84,132,0,154,60,0,22,191,22,191
"9234","ISABELLA-MI-2018-11",30,31,46,0,61,83,1,105,52,1,17,125,17,125
"9235","ISABELLA-MI-2018-12",25,26,42,0,80,122,0,152,44,1,15,187,15,187
"9236","ISABELLA-MI-2018-2",40,32,49,0,69,93,0,115,75,1,8,154,8,154
"9237","ISABELLA-MI-2018-3",47,41,80,0,97,100,1,202,71,0,26,171,26,171
"9238","ISABELLA-MI-2018-4",33,34,65,0,90,94,0,122,61,0,23,161,23,161
"9239","ISABELLA-MI-2018-5",24,18,42,0,61,90,0,96,42,0,14,137,14,137
"9240","ISABELLA-MI-2018-6",22,17,47,0,63,83,0,133,54,1,13,133,13,133
"9241","ISABELLA-MI-2018-7",32,18,46,0,118,137,0,152,92,1,13,242,13,242
"9242","ISABELLA-MI-2018-8",28,25,46,0,76,124,0,141,59,0,16,181,16,181
"9243","ISABELLA-MI-2018-9",43,42,71,0,80,107,1,154,50,1,33,155,33,155
"9244","ISLAND-WA-2018-1",12,3,27,0,87,72,0,83,35,0,7,152,7,152
"9245","ISLAND-WA-2018-10",15,14,27,0,62,62,0,56,46,0,9,115,9,115
"9246","ISLAND-WA-2018-11",8,9,12,0,70,58,0,54,15,0,2,126,2,126
"9247","ISLAND-WA-2018-12",10,6,12,0,61,44,0,67,30,0,2,103,2,103
"9248","ISLAND-WA-2018-2",17,13,15,0,59,57,0,68,27,0,5,111,5,111
"9249","ISLAND-WA-2018-3",17,21,23,0,76,54,1,78,18,0,21,109,21,109
"9250","ISLAND-WA-2018-4",18,16,20,0,55,81,0,69,30,0,6,128,6,128
"9251","ISLAND-WA-2018-5",18,15,17,0,82,66,0,126,34,0,5,143,5,143
"9252","ISLAND-WA-2018-6",11,18,24,0,95,60,0,72,28,0,6,149,6,149
"9253","ISLAND-WA-2018-7",15,18,13,0,71,59,0,75,32,0,4,126,4,126
"9254","ISLAND-WA-2018-8",17,14,17,0,55,50,0,54,21,0,2,103,2,103
"9255","ISLAND-WA-2018-9",12,12,25,0,37,36,0,44,21,0,7,66,7,66
"9256","ISLE OF WIGHT-VA-2018-1",12,9,18,0,29,37,0,41,22,30,6,60,6,60
"9257","ISLE OF WIGHT-VA-2018-10",8,5,17,0,36,46,0,65,27,35,4,77,4,77
"9258","ISLE OF WIGHT-VA-2018-11",9,7,16,0,45,39,0,56,23,52,6,78,6,78
"9259","ISLE OF WIGHT-VA-2018-12",13,19,10,0,46,35,0,47,22,45,1,80,1,80
"9260","ISLE OF WIGHT-VA-2018-2",12,7,16,0,46,38,0,75,40,31,5,79,5,79
"9261","ISLE OF WIGHT-VA-2018-3",13,11,12,0,43,39,0,61,31,44,3,79,3,79
"9262","ISLE OF WIGHT-VA-2018-4",14,12,12,0,48,33,2,64,27,35,4,79,4,79
"9263","ISLE OF WIGHT-VA-2018-5",27,20,42,0,63,53,0,93,58,36,8,108,8,108
"9264","ISLE OF WIGHT-VA-2018-6",14,9,15,0,80,36,0,86,18,55,7,109,7,109
"9265","ISLE OF WIGHT-VA-2018-7",15,15,19,0,49,64,1,80,19,68,7,106,7,106
"9266","ISLE OF WIGHT-VA-2018-8",13,13,18,0,40,32,0,60,22,35,3,69,3,69
"9267","ISLE OF WIGHT-VA-2018-9",6,8,14,0,37,25,0,38,21,38,8,54,8,54
"9268","IZARD-AR-2018-1",11,15,15,0,32,26,2,52,12,5,12,44,12,44
"9269","IZARD-AR-2018-10",1,2,17,0,30,30,2,45,22,4,0,61,0,61
"9270","IZARD-AR-2018-11",1,7,7,0,40,33,0,64,15,7,1,71,1,71
"9271","IZARD-AR-2018-12",8,8,20,0,48,24,0,42,21,6,4,68,4,68
"9272","IZARD-AR-2018-2",6,8,16,0,29,53,1,79,17,3,2,64,2,64
"9273","IZARD-AR-2018-3",8,24,13,0,29,40,0,62,21,2,11,58,11,58
"9274","IZARD-AR-2018-4",5,15,7,0,36,27,1,38,20,4,3,57,3,57
"9275","IZARD-AR-2018-5",6,13,26,0,52,39,0,69,30,8,8,83,8,83
"9276","IZARD-AR-2018-6",36,42,31,0,69,41,1,82,27,10,20,62,20,62
"9277","IZARD-AR-2018-7",2,14,14,0,81,33,1,81,42,11,4,111,4,111
"9278","IZARD-AR-2018-8",3,4,13,0,34,24,0,39,14,2,1,57,1,57
"9279","IZARD-AR-2018-9",7,21,18,0,38,44,0,75,17,4,9,73,9,73
"9280","JACKSON-AR-2018-1",17,18,34,0,45,49,0,88,22,27,5,85,5,85
"9281","JACKSON-AR-2018-10",12,16,20,0,47,53,21,96,34,42,5,96,5,96
"9282","JACKSON-AR-2018-11",15,11,13,0,38,48,1,63,20,41,4,81,4,81
"9283","JACKSON-AR-2018-12",15,13,26,0,56,79,0,98,26,64,6,128,6,128
"9284","JACKSON-AR-2018-2",15,13,27,0,46,39,3,71,25,35,1,85,1,85
"9285","JACKSON-AR-2018-3",10,13,15,0,41,37,1,81,26,42,6,64,6,64
"9286","JACKSON-AR-2018-4",20,18,22,0,43,49,1,66,62,26,5,85,5,85
"9287","JACKSON-AR-2018-5",34,32,34,0,36,80,0,97,27,29,8,108,8,108
"9288","JACKSON-AR-2018-6",16,19,27,0,61,71,0,90,34,43,4,127,4,127
"9289","JACKSON-AR-2018-7",13,15,20,0,63,67,0,79,37,43,7,120,7,120
"9290","JACKSON-AR-2018-8",13,16,22,0,41,55,1,84,24,43,3,91,3,91
"9291","JACKSON-AR-2018-9",13,20,28,0,55,66,1,69,35,46,8,112,8,112
"9292","JACKSON-CO-2018-1",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9293","JACKSON-CO-2018-11",1,0,0,0,0,1,0,1,0,0,0,1,0,1
"9294","JACKSON-CO-2018-2",0,0,0,0,0,2,0,0,0,2,0,2,0,2
"9295","JACKSON-CO-2018-4",2,0,0,0,2,1,0,1,1,1,0,3,0,3
"9296","JACKSON-CO-2018-5",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9297","JACKSON-CO-2018-7",0,0,0,0,1,0,0,0,0,1,0,1,0,1
"9298","JACKSON-CO-2018-8",1,1,1,0,0,1,0,1,0,0,0,1,0,1
"9299","JACKSON-IA-2018-1",1,1,2,0,1,4,0,3,1,0,1,4,1,4
"9300","JACKSON-IA-2018-10",0,0,0,0,0,1,0,0,0,0,0,1,0,1
"9301","JACKSON-IA-2018-11",2,1,1,0,3,2,0,7,0,0,0,5,0,5
"9302","JACKSON-IA-2018-2",2,1,2,0,2,1,0,7,0,0,0,3,0,3
"9303","JACKSON-IA-2018-3",2,2,2,0,4,5,0,9,4,0,1,8,1,8
"9304","JACKSON-IA-2018-4",1,0,2,0,4,2,0,5,2,0,0,6,0,6
"9305","JACKSON-IA-2018-5",1,1,2,0,4,1,0,6,3,0,0,5,0,5
"9306","JACKSON-IA-2018-6",1,1,2,0,5,4,0,7,3,0,0,9,0,9
"9307","JACKSON-IA-2018-7",0,0,1,0,1,1,0,2,0,0,0,2,0,2
"9308","JACKSON-IA-2018-8",0,0,0,0,1,0,0,1,0,0,0,1,0,1
"9309","JACKSON-IA-2018-9",2,1,2,0,4,5,0,11,0,0,0,9,0,9
"9310","JACKSON-IN-2018-1",0,0,0,0,0,0,0,4,2,0,0,0,0,0
"9311","JACKSON-IN-2018-10",7,7,7,0,4,5,0,22,3,0,1,8,1,8
"9312","JACKSON-IN-2018-11",1,1,1,0,0,1,0,44,19,0,0,1,0,1
"9313","JACKSON-IN-2018-12",0,0,0,0,0,0,0,31,6,0,0,0,0,0
"9314","JACKSON-IN-2018-2",0,0,0,0,0,3,0,6,1,0,0,3,0,3
"9315","JACKSON-IN-2018-3",1,1,1,0,2,4,0,15,7,1,0,6,0,6
"9316","JACKSON-IN-2018-4",1,2,2,0,2,2,0,8,3,1,1,3,1,3
"9317","JACKSON-IN-2018-5",5,5,5,0,10,2,0,19,13,1,1,10,1,10
"9318","JACKSON-IN-2018-6",1,1,1,0,0,2,0,11,0,0,1,1,1,1
"9319","JACKSON-IN-2018-7",0,0,0,0,0,1,0,7,4,0,0,1,0,1
"9320","JACKSON-IN-2018-8",2,2,2,0,0,5,0,29,19,0,2,3,2,3
"9321","JACKSON-IN-2018-9",2,2,2,0,3,1,0,21,7,0,2,2,2,2
"9322","JACKSON-KS-2018-1",9,13,10,0,27,21,3,75,18,1,6,42,6,42
"9323","JACKSON-KS-2018-10",2,5,7,0,21,12,2,44,26,1,7,26,7,26
"9324","JACKSON-KS-2018-11",1,3,7,0,13,5,0,37,12,0,2,16,2,16
"9325","JACKSON-KS-2018-12",1,6,3,0,10,13,0,29,14,0,0,23,0,23
"9326","JACKSON-KS-2018-2",3,7,4,0,20,7,2,40,16,0,1,28,1,28
"9327","JACKSON-KS-2018-3",6,6,6,0,19,16,0,46,22,0,4,31,4,31
"9328","JACKSON-KS-2018-4",10,15,11,0,36,14,0,70,42,0,6,44,6,44
"9329","JACKSON-KS-2018-5",12,12,12,0,53,55,2,90,30,10,5,105,5,105
"9330","JACKSON-KS-2018-6",13,10,10,0,35,30,2,97,26,0,2,57,2,57
"9331","JACKSON-KS-2018-7",4,3,3,0,8,14,0,38,23,0,2,20,2,20
"9332","JACKSON-KS-2018-8",20,23,18,0,39,26,0,76,40,0,9,54,9,54
"9333","JACKSON-KS-2018-9",7,8,6,0,12,14,1,43,22,1,1,24,1,24
"9334","JACKSON-KY-2018-1",0,0,0,0,3,1,0,1,1,0,0,4,0,4
"9335","JACKSON-KY-2018-10",1,1,1,0,22,3,0,16,5,0,0,13,0,13
"9336","JACKSON-KY-2018-11",0,0,0,0,5,2,0,2,2,0,0,7,0,7
"9337","JACKSON-KY-2018-12",1,5,4,0,17,5,1,3,15,0,0,13,0,13
"9338","JACKSON-KY-2018-2",1,1,1,0,5,1,0,1,0,0,0,6,0,6
"9339","JACKSON-KY-2018-3",0,0,0,0,0,1,0,3,6,0,0,1,0,1
"9340","JACKSON-KY-2018-4",0,0,0,0,2,1,0,0,2,0,0,3,0,3
"9341","JACKSON-KY-2018-5",0,0,0,0,5,1,0,0,0,0,0,5,0,5
"9342","JACKSON-KY-2018-6",2,3,2,0,2,6,0,4,1,0,1,7,1,7
"9343","JACKSON-KY-2018-7",1,1,1,0,5,3,0,3,2,0,1,7,1,7
"9344","JACKSON-KY-2018-8",0,0,0,0,6,4,0,6,0,0,0,5,0,5
"9345","JACKSON-KY-2018-9",0,0,0,0,12,8,0,12,2,0,0,18,0,18
"9346","JACKSON-MI-2018-1",119,126,212,0,323,427,5,603,284,2,73,674,73,674
"9347","JACKSON-MI-2018-10",166,139,196,0,358,395,1,566,222,1,80,669,80,669
"9348","JACKSON-MI-2018-11",140,116,204,0,341,384,0,502,218,0,79,643,79,643
"9349","JACKSON-MI-2018-12",150,133,224,0,328,427,1,560,286,3,79,673,79,673
"9350","JACKSON-MI-2018-2",124,113,180,1,309,348,1,563,244,1,59,597,59,597
"9351","JACKSON-MI-2018-3",107,107,136,0,265,328,6,502,258,7,60,534,60,534
"9352","JACKSON-MI-2018-4",158,155,234,3,342,386,1,616,232,4,82,643,82,643
"9353","JACKSON-MI-2018-5",142,132,228,0,385,428,3,613,339,3,109,700,109,700
"9354","JACKSON-MI-2018-6",151,133,226,0,391,425,12,641,266,2,50,766,50,766
"9355","JACKSON-MI-2018-7",175,156,316,0,471,514,0,710,294,9,122,862,122,862
"9356","JACKSON-MI-2018-8",166,159,250,0,396,485,4,678,363,1,79,803,79,803
"9357","JACKSON-MI-2018-9",139,116,228,0,376,455,0,590,251,2,83,740,83,740
"9358","JACKSON-MO-2018-1",10,6,17,0,68,36,0,89,22,2,8,96,8,96
"9359","JACKSON-MO-2018-10",18,16,26,0,64,46,0,113,41,5,7,103,7,103
"9360","JACKSON-MO-2018-11",11,6,26,0,57,48,0,85,28,5,8,97,8,97
"9361","JACKSON-MO-2018-12",19,21,33,0,56,47,0,103,37,2,22,81,22,81
"9362","JACKSON-MO-2018-2",23,14,23,0,78,49,0,108,44,4,8,119,8,119
"9363","JACKSON-MO-2018-3",35,15,35,0,104,56,0,107,35,4,8,152,8,152
"9364","JACKSON-MO-2018-4",24,18,34,0,96,53,0,90,32,1,7,142,7,142
"9365","JACKSON-MO-2018-5",14,15,33,0,93,70,0,117,42,6,15,148,15,148
"9366","JACKSON-MO-2018-6",32,21,34,0,75,57,0,111,44,1,7,125,7,125
"9367","JACKSON-MO-2018-7",22,17,27,0,94,68,0,151,50,2,11,150,11,150
"9368","JACKSON-MO-2018-8",17,15,24,0,61,57,0,70,27,2,12,106,12,106
"9369","JACKSON-MO-2018-9",15,9,29,0,73,52,4,109,31,5,20,109,20,109
"9370","JACKSON-OH-2018-1",11,32,8,0,27,45,2,94,39,2,11,63,11,63
"9371","JACKSON-OH-2018-10",22,51,32,0,80,56,1,131,31,6,17,120,17,120
"9372","JACKSON-OH-2018-11",8,41,9,0,58,45,9,76,29,4,17,95,17,95
"9373","JACKSON-OH-2018-12",7,28,5,0,41,52,8,78,31,3,1,98,1,98
"9374","JACKSON-OH-2018-2",12,16,11,0,22,49,1,72,23,10,14,58,14,58
"9375","JACKSON-OH-2018-3",6,30,9,0,27,59,3,97,47,4,19,70,19,70
"9376","JACKSON-OH-2018-4",5,13,7,0,25,45,1,68,55,2,1,70,1,70
"9377","JACKSON-OH-2018-5",10,25,14,0,44,53,2,69,44,1,20,79,20,79
"9378","JACKSON-OH-2018-6",11,35,18,0,54,60,4,92,53,5,8,110,8,110
"9379","JACKSON-OH-2018-7",12,25,10,0,46,63,3,91,31,6,14,98,14,98
"9380","JACKSON-OH-2018-8",18,46,7,0,98,78,0,121,37,13,19,156,19,156
"9381","JACKSON-OH-2018-9",15,49,11,0,59,55,13,112,35,2,7,120,7,120
"9382","JACKSON-OK-2018-1",13,20,12,0,29,37,13,47,25,3,8,71,8,71
"9383","JACKSON-OK-2018-10",17,17,19,0,49,53,3,70,24,34,3,102,3,102
"9384","JACKSON-OK-2018-11",12,12,10,0,31,52,3,47,23,37,3,83,3,83
"9385","JACKSON-OK-2018-12",18,21,21,1,39,39,10,65,18,33,5,83,5,83
"9386","JACKSON-OK-2018-2",5,6,7,0,23,28,7,40,35,1,6,52,6,52
"9387","JACKSON-OK-2018-3",10,12,8,0,25,47,18,75,24,3,4,86,4,86
"9388","JACKSON-OK-2018-4",12,10,13,0,37,40,21,67,32,2,2,96,2,96
"9389","JACKSON-OK-2018-5",19,14,15,0,36,48,15,75,35,0,7,92,7,92
"9390","JACKSON-OK-2018-6",15,18,28,0,44,48,23,67,26,6,12,103,12,103
"9391","JACKSON-OK-2018-7",19,15,20,0,95,63,11,140,43,36,12,157,12,157
"9392","JACKSON-OK-2018-8",17,10,5,0,43,32,2,58,11,23,2,74,2,74
"9393","JACKSON-OK-2018-9",20,18,23,0,50,61,4,71,32,29,10,102,10,102
"9394","JACKSON-OR-2018-1",80,151,127,0,639,521,18,730,376,16,54,1098,54,1098
"9395","JACKSON-OR-2018-10",113,161,179,1,599,549,2,872,341,10,56,1071,56,1071
"9396","JACKSON-OR-2018-11",71,122,90,0,544,507,3,819,365,6,36,1005,36,1005
"9397","JACKSON-OR-2018-12",282,311,252,0,535,713,17,1047,423,9,115,1136,115,1136
"9398","JACKSON-OR-2018-2",97,158,126,3,640,562,9,936,385,11,59,1135,59,1135
"9399","JACKSON-OR-2018-3",122,207,193,2,673,548,17,892,456,5,80,1114,80,1114
"9400","JACKSON-OR-2018-4",96,167,125,0,660,519,4,1043,361,10,59,1109,59,1109
"9401","JACKSON-OR-2018-5",142,182,190,0,860,676,10,1176,451,11,45,1481,45,1481
"9402","JACKSON-OR-2018-6",78,122,117,0,579,561,6,827,376,13,45,1073,45,1073
"9403","JACKSON-OR-2018-7",126,180,152,1,726,713,10,1011,667,12,58,1374,58,1374
"9404","JACKSON-OR-2018-8",102,166,159,1,716,549,0,923,368,10,35,1221,35,1221
"9405","JACKSON-OR-2018-9",89,154,131,0,609,536,1,995,413,14,78,1053,78,1053
"9406","JACKSON-SD-2018-1",1,1,1,0,1,0,0,3,0,0,0,1,0,1
"9407","JACKSON-SD-2018-12",0,0,1,0,1,0,0,1,1,0,0,1,0,1
"9408","JACKSON-SD-2018-3",1,0,0,0,0,1,0,1,1,0,0,1,0,1
"9409","JACKSON-SD-2018-4",1,1,2,0,0,2,0,2,0,0,0,2,0,2
"9410","JACKSON-SD-2018-5",1,1,2,0,0,2,0,3,0,0,0,2,0,2
"9411","JACKSON-SD-2018-6",0,0,1,0,3,1,0,4,0,0,0,4,0,4
"9412","JACKSON-SD-2018-9",1,0,0,0,1,1,0,1,0,0,0,2,0,2
"9413","JACKSON-TN-2018-1",3,4,3,0,9,8,0,11,2,0,1,16,1,16
"9414","JACKSON-TN-2018-10",7,8,6,0,9,9,0,14,11,0,1,17,1,17
"9415","JACKSON-TN-2018-11",9,6,9,0,16,7,0,20,10,0,0,18,0,18
"9416","JACKSON-TN-2018-12",5,4,5,0,2,6,0,12,5,0,0,8,0,8
"9417","JACKSON-TN-2018-2",5,4,4,0,11,10,0,27,5,0,1,20,1,20
"9418","JACKSON-TN-2018-3",10,10,11,0,11,18,0,30,4,0,0,29,0,29
"9419","JACKSON-TN-2018-4",2,2,2,0,15,5,0,20,18,0,0,20,0,20
"9420","JACKSON-TN-2018-5",8,9,6,0,19,16,0,30,10,0,1,34,1,34
"9421","JACKSON-TN-2018-6",4,3,3,0,5,10,0,12,9,1,2,13,2,13
"9422","JACKSON-TN-2018-7",2,2,5,0,6,15,0,22,30,0,0,21,0,21
"9423","JACKSON-TN-2018-8",7,3,5,0,11,12,0,14,11,0,3,20,3,20
"9424","JACKSON-TN-2018-9",2,1,1,0,7,8,0,23,9,0,0,15,0,15
"9425","JACKSON-TX-2018-1",3,3,5,0,6,7,0,16,3,0,3,10,3,10
"9426","JACKSON-TX-2018-10",1,2,1,0,10,8,0,18,12,1,1,16,1,16
"9427","JACKSON-TX-2018-11",0,2,1,0,9,7,0,21,6,0,1,15,1,15
"9428","JACKSON-TX-2018-12",2,0,1,0,14,12,0,17,9,0,2,24,2,24
"9429","JACKSON-TX-2018-2",3,1,1,0,7,7,0,13,1,0,1,10,1,10
"9430","JACKSON-TX-2018-3",4,11,1,0,18,10,0,31,5,0,1,26,1,26
"9431","JACKSON-TX-2018-4",5,8,3,0,18,8,0,28,7,0,8,18,8,18
"9432","JACKSON-TX-2018-5",7,6,6,0,17,10,0,36,10,0,0,27,0,27
"9433","JACKSON-TX-2018-6",4,3,5,0,11,18,0,21,13,0,2,27,2,27
"9434","JACKSON-TX-2018-7",7,4,3,0,17,15,0,23,15,0,3,29,3,29
"9435","JACKSON-TX-2018-8",4,4,6,0,8,12,0,31,8,0,2,18,2,18
"9436","JACKSON-TX-2018-9",2,2,3,0,8,19,0,43,14,0,0,27,0,27
"9437","JACKSON-WV-2018-1",14,18,15,0,11,18,0,28,9,2,5,24,5,24
"9438","JACKSON-WV-2018-10",4,5,3,0,10,9,0,15,4,3,1,18,1,18
"9439","JACKSON-WV-2018-11",12,13,12,0,11,10,0,25,6,2,1,20,1,20
"9440","JACKSON-WV-2018-12",9,10,9,0,11,14,0,14,10,3,2,22,2,22
"9441","JACKSON-WV-2018-2",7,7,7,0,12,14,0,20,5,4,0,26,0,26
