year,state,STATE,county,County,fips,GEOID,total_pop,tHH,tfHH_18,tfHH_65,HH_inc,clf,clf_ue
2019,KY,Kentucky,TAYLOR ,Taylor ,21217,05000US21217,25571,9857,3157,1802,44522,11787,588
,,,,,,,,,,,,,
2019,KY,Kentucky,TODD ,Todd ,21219,05000US21219,12316,4644,1618,817,44005,5071,369
,,,,,,,,,,,,,
2019,KY,Kentucky,TRIGG ,Trigg ,21221,05000US21221,14449,5892,1592,1392,50536,6261,576
,,,,,,,,,,,,,
2019,KY,Kentucky,TRIMBLE ,Trimble ,21223,05000US21223,8558,3498,869,664,53056,4180,366
,,,,,,,,,,,,,
2019,KY,Kentucky,UNION ,Union ,21225,05000US21225,14638,5374,1726,1079,46673,6541,477
,,,,,,,,,,,,,
2019,KY,Kentucky,WARREN ,Warren ,21227,05000US21227,128652,48224,15716,6859,52270,67701,3106
,,,,,,,,,,,,,
2019,KY,Kentucky,WASHINGTON ,Washington ,21229,05000US21229,12023,4581,1435,843,53743,6080,305
,,,,,,,,,,,,,
2019,KY,Kentucky,WAYNE ,Wayne ,21231,05000US21231,20546,8231,2389,1567,34914,7771,394
,,,,,,,,,,,,,
2019,KY,Kentucky,WEBSTER ,Webster ,21233,05000US21233,13068,4953,1414,810,42119,5187,252
,,,,,,,,,,,,,
2019,KY,Kentucky,WHITLEY ,Whitley ,21235,05000US21235,36131,12620,4438,2269,39005,13692,881
,,,,,,,,,,,,,
2019,KY,Kentucky,WOLFE ,Wolfe ,21237,05000US21237,7207,2898,893,582,24623,2211,437
,,,,,,,,,,,,,
2019,KY,Kentucky,WOODFORD ,Woodford ,21239,05000US21239,26318,10355,3253,2224,63820,13383,513
,,,,,,,,,,,,,
2019,LA,Louisiana,ACADIA PARISH,Acadia Parish,22001,05000US22001,62457,22236,7830,3518,43396,27473,2235
,,,,,,,,,,,,,
2019,LA,Louisiana,ALLEN PARISH,Allen Parish,22003,05000US22003,25618,7925,2835,1607,46446,9639,953
,,,,,,,,,,,,,
2019,LA,Louisiana,ASCENSION PARISH,Ascension Parish,22005,05000US22005,123114,43032,16867,6128,80527,62994,3571
,,,,,,,,,,,,,
2019,LA,Louisiana,ASSUMPTION PARISH,Assumption Parish,22007,05000US22007,22478,8552,2294,1718,43759,9951,686
,,,,,,,,,,,,,
2019,LA,Louisiana,AVOYELLES PARISH,Avoyelles Parish,22009,05000US22009,40669,15163,4992,2611,38565,15967,1014
,,,,,,,,,,,,,
2019,LA,Louisiana,BEAUREGARD PARISH,Beauregard Parish,22011,05000US22011,37043,13520,4537,2369,53209,15680,1338
,,,,,,,,,,,,,
2019,LA,Louisiana,BIENVILLE PARISH,Bienville Parish,22013,05000US22013,13564,5812,1717,1044,30272,4874,213
,,,,,,,,,,,,,
2019,LA,Louisiana,BOSSIER PARISH,Bossier Parish,22015,05000US22015,126499,49377,17097,7418,54268,56889,2795
,,,,,,,,,,,,,
2019,LA,Louisiana,CADDO PARISH,Caddo Parish,22017,05000US22017,245831,95864,27793,16174,41797,110556,7485
,,,,,,,,,,,,,
2019,LA,Louisiana,CALCASIEU PARISH,Calcasieu Parish,22019,05000US22019,201619,77780,25413,12482,51148,95299,5337
,,,,,,,,,,,,,
2019,LA,Louisiana,CALDWELL PARISH,Caldwell Parish,22021,05000US22021,9992,3665,1142,791,37691,3630,275
,,,,,,,,,,,,,
2019,LA,Louisiana,CAMERON PARISH,Cameron Parish,22023,05000US22023,6930,2734,920,563,53423,3302,154
,,,,,,,,,,,,,
2019,LA,Louisiana,CATAHOULA PARISH,Catahoula Parish,22025,05000US22025,9766,3364,1096,615,40129,3581,195
,,,,,,,,,,,,,
2019,LA,Louisiana,CLAIBORNE PARISH,Claiborne Parish,22027,05000US22027,15985,5917,1770,1239,26776,5534,341
,,,,,,,,,,,,,
2019,LA,Louisiana,CONCORDIA PARISH,Concordia Parish,22029,05000US22029,19778,7162,2052,1546,32500,6887,346
,,,,,,,,,,,,,
2019,LA,Louisiana,DE SOTO PARISH,De Soto Parish,22031,05000US22031,27289,10821,3682,2123,46006,12099,1288
,,,,,,,,,,,,,
2019,LA,Louisiana,EAST BATON ROUGE PARISH,East Baton Rouge Parish,22033,05000US22033,443763,164346,46237,25049,54948,231804,14761
,,,,,,,,,,,,,
2019,LA,Louisiana,EAST CARROLL PARISH,East Carroll Parish,22035,05000US22035,7096,2037,574,375,22346,1469,110
,,,,,,,,,,,,,
2019,LA,Louisiana,EAST FELICIANA PARISH,East Feliciana Parish,22037,05000US22037,19371,6959,2011,1630,51803,6887,385
,,,,,,,,,,,,,
2019,LA,Louisiana,EVANGELINE PARISH,Evangeline Parish,22039,05000US22039,33589,12172,3890,1820,31965,13472,1732
,,,,,,,,,,,,,
2019,LA,Louisiana,FRANKLIN PARISH,Franklin Parish,22041,05000US22041,20238,7423,2458,1389,35282,7495,699
,,,,,,,,,,,,,
2019,LA,Louisiana,GRANT PARISH,Grant Parish,22043,05000US22043,22340,6989,1889,1317,42505,7876,377
,,,,,,,,,,,,,
2019,LA,Louisiana,IBERIA PARISH,Iberia Parish,22045,05000US22045,71887,26184,9096,4569,46861,33287,3099
,,,,,,,,,,,,,
2019,LA,Louisiana,IBERVILLE PARISH,Iberville Parish,22047,05000US22047,32822,10903,3415,2111,50161,13904,1109
,,,,,,,,,,,,,
2019,LA,Louisiana,JACKSON PARISH,Jackson Parish,22049,05000US22049,15879,5971,1845,1266,39139,5831,272
,,,,,,,,,,,,,
2019,LA,Louisiana,JEFFERSON PARISH,Jefferson Parish,22051,05000US22051,434850,169452,49036,30201,54032,222377,11835
,,,,,,,,,,,,,
2019,LA,Louisiana,JEFFERSON DAVIS PARISH,Jefferson Davis Parish,22053,05000US22053,31441,11726,4342,1853,42105,13377,1085
,,,,,,,,,,,,,
2019,LA,Louisiana,LAFAYETTE PARISH,Lafayette Parish,22055,05000US22055,241973,91543,29450,11942,56999,125368,6303
,,,,,,,,,,,,,
2019,LA,Louisiana,LAFOURCHE PARISH,Lafourche Parish,22057,05000US22057,98108,36895,12483,6119,55506,46149,2868
,,,,,,,,,,,,,
2019,LA,Louisiana,LASALLE PARISH,LaSalle Parish,22059,05000US22059,14936,4814,1833,981,42104,5586,315
,,,,,,,,,,,,,
2019,LA,Louisiana,LINCOLN PARISH,Lincoln Parish,22061,05000US22061,47246,17712,5383,2498,35467,21801,1005
,,,,,,,,,,,,,
2019,LA,Louisiana,LIVINGSTON PARISH,Livingston Parish,22063,05000US22063,138928,48410,18740,8051,63389,66492,2830
,,,,,,,,,,,,,
2019,LA,Louisiana,MADISON PARISH,Madison Parish,22065,05000US22065,11306,3832,1397,629,30350,3741,327
,,,,,,,,,,,,,
2019,LA,Louisiana,MOREHOUSE PARISH,Morehouse Parish,22067,05000US22067,25610,9732,2765,1834,32929,9784,567
,,,,,,,,,,,,,
2019,LA,Louisiana,NATCHITOCHES PARISH,Natchitoches Parish,22069,05000US22069,38769,14659,2745,2410,28567,14118,1947
,,,,,,,,,,,,,
2019,LA,Louisiana,ORLEANS PARISH,Orleans Parish,22071,05000US22071,390845,153819,32999,19022,41604,197605,15632
,,,,,,,,,,,,,
2019,LA,Louisiana,OUACHITA PARISH,Ouachita Parish,22073,05000US22073,155494,56556,17781,8937,41121,67884,4197
,,,,,,,,,,,,,
2019,LA,Louisiana,PLAQUEMINES PARISH,Plaquemines Parish,22075,05000US22075,23338,8919,3547,1382,57204,10082,393
,,,,,,,,,,,,,
2019,LA,Louisiana,POINTE COUPEE PARISH,Pointe Coupee Parish,22077,05000US22077,22016,8960,2357,1772,41480,9694,742
,,,,,,,,,,,,,
2019,LA,Louisiana,RAPIDES PARISH,Rapides Parish,22079,05000US22079,130970,48488,16878,8366,47269,58102,3713
,,,,,,,,,,,,,
2019,LA,Louisiana,RED RIVER PARISH,Red River Parish,22081,05000US22081,8565,3372,922,563,33816,3458,232
,,,,,,,,,,,,,
2019,LA,Louisiana,RICHLAND PARISH,Richland Parish,22083,05000US22083,20350,7459,2387,1464,34029,8178,447
,,,,,,,,,,,,,
2019,LA,Louisiana,SABINE PARISH,Sabine Parish,22085,05000US22085,23991,9158,2701,1953,40336,8975,863
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. BERNARD PARISH,St. Bernard Parish,22087,05000US22087,46266,15005,5623,2307,44661,20778,1927
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. CHARLES PARISH,St. Charles Parish,22089,05000US22089,52773,19212,7276,3231,69019,25893,1436
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. HELENA PARISH,St. Helena Parish,22091,05000US22091,10297,3857,1296,769,43886,4591,779
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. JAMES PARISH,St. James Parish,22093,05000US22093,21308,7719,2749,1730,51603,9637,586
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. JOHN THE BAPTIST PARISH,St. John the Baptist Parish,22095,05000US22095,43242,15270,5183,2690,57429,20326,1354
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. LANDRY PARISH,St. Landry Parish,22097,05000US22097,83172,30485,9801,5076,36403,33261,1961
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. MARTIN PARISH,St. Martin Parish,22099,05000US22099,53732,19749,6843,3645,48656,24555,1921
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. MARY PARISH,St. Mary Parish,22101,05000US22101,50968,19856,4797,3145,40485,21084,1828
,,,,,,,,,,,,,
2019,LA,Louisiana,ST. TAMMANY PARISH,St. Tammany Parish,22103,05000US22103,255155,92962,30520,18188,68905,124693,6854
,,,,,,,,,,,,,
2019,LA,Louisiana,TANGIPAHOA PARISH,Tangipahoa Parish,22105,05000US22105,132057,47597,15396,7954,47832,62257,4496
,,,,,,,,,,,,,
2019,LA,Louisiana,TENSAS PARISH,Tensas Parish,22107,05000US22107,4561,1792,403,427,27500,1592,260
,,,,,,,,,,,,,
2019,LA,Louisiana,TERREBONNE PARISH,Terrebonne Parish,22109,05000US22109,112054,39972,13461,6334,48747,49799,3142
,,,,,,,,,,,,,
2019,LA,Louisiana,UNION PARISH,Union Parish,22111,05000US22111,22353,7582,1785,1726,44100,9027,407
,,,,,,,,,,,,,
2019,LA,Louisiana,VERMILION PARISH,Vermilion Parish,22113,05000US22113,59865,22086,7752,3799,51945,26279,1949
,,,,,,,,,,,,,
2019,LA,Louisiana,VERNON PARISH,Vernon Parish,22115,05000US22115,49646,17696,6600,2438,49141,17873,1533
,,,,,,,,,,,,,
2019,LA,Louisiana,WASHINGTON PARISH,Washington Parish,22117,05000US22117,46435,17613,5871,3684,37570,19268,1896
,,,,,,,,,,,,,
2019,LA,Louisiana,WEBSTER PARISH,Webster Parish,22119,05000US22119,39242,16551,4787,3020,28951,15364,797
,,,,,,,,,,,,,
2019,LA,Louisiana,WEST BATON ROUGE PARISH,West Baton Rouge Parish,22121,05000US22121,26101,9643,3360,1729,65385,13113,588
,,,,,,,,,,,,,
2019,LA,Louisiana,WEST CARROLL PARISH,West Carroll Parish,22123,05000US22123,11041,4084,1281,736,38500,4195,428
,,,,,,,,,,,,,
2019,LA,Louisiana,WEST FELICIANA PARISH,West Feliciana Parish,22125,05000US22125,15428,3869,1228,692,59637,6584,542
,,,,,,,,,,,,,
2019,LA,Louisiana,WINN PARISH,Winn Parish,22127,05000US22127,14313,5483,1567,1054,38353,5458,265
,,,,,,,,,,,,,
2019,ME,Maine,ANDROSCOGGIN ,Androscoggin ,23001,05000US23001,107602,45630,12832,7428,53509,56789,2216
,,,,,,,,,,,,,
2019,ME,Maine,AROOSTOOK ,Aroostook ,23003,05000US23003,67809,29516,6944,5848,41123,31139,1546
,,,,,,,,,,,,,
2019,ME,Maine,CUMBERLAND ,Cumberland ,23005,05000US23005,292307,120644,30725,19639,73072,168226,5149
,,,,,,,,,,,,,
2019,ME,Maine,FRANKLIN ,Franklin ,23007,05000US23007,29982,11848,2881,2342,51422,15365,891
,,,,,,,,,,,,,
2019,ME,Maine,HANCOCK ,Hancock ,23009,05000US23009,54601,23661,5639,5051,57178,28391,1153
,,,,,,,,,,,,,
2019,ME,Maine,KENNEBEC ,Kennebec ,23011,05000US23011,121753,52105,12887,8950,55365,62150,2472
,,,,,,,,,,,,,
2019,ME,Maine,KNOX ,Knox ,23013,05000US23013,39759,17020,3818,3813,57751,20623,644
,,,,,,,,,,,,,
2019,ME,Maine,LINCOLN ,Lincoln ,23015,05000US23015,34201,15336,3420,3820,57720,17076,650
,,,,,,,,,,,,,
2019,ME,Maine,OXFORD ,Oxford ,23017,05000US23017,57550,21338,4937,4530,49204,27588,1515
,,,,,,,,,,,,,
2019,ME,Maine,PENOBSCOT ,Penobscot ,23019,05000US23019,151774,62156,15359,10266,50808,76790,3828
,,,,,,,,,,,,,
2019,ME,Maine,PISCATAQUIS ,Piscataquis ,23021,05000US23021,16836,7025,1597,1700,40890,6832,429
,,,,,,,,,,,,,
2019,ME,Maine,SAGADAHOC ,Sagadahoc ,23023,05000US23023,35452,15980,4079,3140,63694,19133,459
,,,,,,,,,,,,,
2019,ME,Maine,SOMERSET ,Somerset ,23025,05000US23025,50520,21321,5153,3960,44256,23500,1561
,,,,,,,,,,,,,
2019,ME,Maine,WALDO ,Waldo ,23027,05000US23027,39539,17236,4373,3939,51931,19981,1092
,,,,,,,,,,,,,
2019,ME,Maine,WASHINGTON ,Washington ,23029,05000US23029,31491,13791,3253,2887,41347,13524,953
,,,,,,,,,,,,,
2019,ME,Maine,YORK ,York ,23031,05000US23031,204316,85314,21635,16802,67830,112232,4364
,,,,,,,,,,,,,
2019,MD,Maryland,ALLEGANY ,Allegany ,24001,05000US24001,71445,27399,6520,4973,45893,30552,2261
,,,,,,,,,,,,,
2019,MD,Maryland,ANNE ARUNDEL ,Anne Arundel ,24003,05000US24003,571275,209814,68981,36496,100798,305477,12929
,,,,,,,,,,,,,
2019,MD,Maryland,BALTIMORE ,Baltimore ,24005,05000US24005,828018,313519,95001,55480,76866,444225,21270
,,,,,,,,,,,,,
2019,MD,Maryland,CALVERT ,Calvert ,24009,05000US24009,91511,31973,11509,6402,109313,49064,2083
,,,,,,,,,,,,,
2019,MD,Maryland,CAROLINE ,Caroline ,24011,05000US24011,33049,12024,4320,2264,58638,16901,830
,,,,,,,,,,,,,
2019,MD,Maryland,CARROLL ,Carroll ,24013,05000US24013,167699,60758,19917,11863,96769,90664,3032
,,,,,,,,,,,,,
2019,MD,Maryland,CECIL ,Cecil ,24015,05000US24015,102552,37058,11817,6658,76887,53834,2777
,,,,,,,,,,,,,
2019,MD,Maryland,CHARLES ,Charles ,24017,05000US24017,159428,56520,20959,9354,100003,83685,2897
,,,,,,,,,,,,,
2019,MD,Maryland,DORCHESTER ,Dorchester ,24019,05000US24019,32138,13183,3674,2607,52917,16155,1295
,,,,,,,,,,,,,
2019,MD,Maryland,FREDERICK ,Frederick ,24021,05000US24021,251422,92526,32670,15634,97730,140005,5856
,,,,,,,,,,,,,
2019,MD,Maryland,GARRETT ,Garrett ,24023,05000US24023,29235,12425,3292,2595,52617,14419,549
,,,,,,,,,,,,,
2019,MD,Maryland,HARFORD ,Harford ,24025,05000US24025,252222,93955,30637,17565,89147,136073,5728
,,,,,,,,,,,,,
2019,MD,Maryland,HOWARD ,Howard ,24027,05000US24027,318855,114170,43092,19337,121160,177013,6695
,,,,,,,,,,,,,
2019,MD,Maryland,KENT ,Kent ,24029,05000US24029,19536,8025,1520,1951,58598,9707,403
,,,,,,,,,,,,,
2019,MD,Maryland,MONTGOMERY ,Montgomery ,24031,05000US24031,1043530,370950,129952,67352,108820,587168,26218
,,,,,,,,,,,,,
2019,MD,Maryland,PRINCE GEORGE'S ,Prince George's ,24033,05000US24033,908670,311343,99941,51951,84920,514822,30955
,,,,,,,,,,,,,
2019,MD,Maryland,QUEEN ANNE'S ,Queen Anne's ,24035,05000US24035,49632,18577,5655,4113,97034,26249,691
,,,,,,,,,,,,,
2019,MD,Maryland,ST. MARY'S ,St. Mary's ,24037,05000US24037,112290,40552,14250,5975,89845,57084,1864
,,,,,,,,,,,,,
2019,MD,Maryland,SOMERSET ,Somerset ,24039,05000US24039,25729,8574,2530,1645,37803,9686,798
,,,,,,,,,,,,,
2019,MD,Maryland,TALBOT ,Talbot ,24041,05000US24041,37167,16826,4243,4417,73547,18349,617
,,,,,,,,,,,,,
2019,MD,Maryland,WASHINGTON ,Washington ,24043,05000US24043,150109,56035,17196,10284,60860,72472,3961
,,,,,,,,,,,,,
2019,MD,Maryland,WICOMICO ,Wicomico ,24045,05000US24045,102539,37793,11485,6563,56956,53009,4050
,,,,,,,,,,,,,
2019,MD,Maryland,WORCESTER ,Worcester ,24047,05000US24047,51765,22089,4569,5784,63499,25390,1246
,,,,,,,,,,,,,
2019,MD,Maryland,BALTIMORE CITY,Baltimore city,24510,05000US24510,609032,239116,59071,29466,50379,306279,25391
,,,,,,,,,,,,,
2019,MA,Massachusetts,BARNSTABLE ,Barnstable ,25001,05000US25001,213496,94323,18478,25591,74336,110233,4518
,,,,,,,,,,,,,
2019,MA,Massachusetts,BERKSHIRE ,Berkshire ,25003,05000US25003,126425,54813,12254,10754,59230,67214,3206
,,,,,,,,,,,,,
2019,MA,Massachusetts,BRISTOL ,Bristol ,25005,05000US25005,561037,217912,65770,37460,69095,300775,16105
,,,,,,,,,,,,,
2019,MA,Massachusetts,DUKES ,Dukes ,25007,05000US25007,17312,6765,1464,1525,71811,9041,311
,,,,,,,,,,,,,
2019,MA,Massachusetts,ESSEX ,Essex ,25009,05000US25009,783676,294202,92520,53425,79263,429571,20851
,,,,,,,,,,,,,
2019,MA,Massachusetts,FRANKLIN ,Franklin ,25011,05000US25011,70577,30569,7079,5771,60950,38637,1909
,,,,,,,,,,,,,
2019,MA,Massachusetts,HAMPDEN ,Hampden ,25013,05000US25013,467871,179423,53244,30105,55429,231192,13502
,,,,,,,,,,,,,
2019,MA,Massachusetts,HAMPSHIRE ,Hampshire ,25015,05000US25015,161032,58838,14151,11035,70876,88986,4854
,,,,,,,,,,,,,
2019,MA,Massachusetts,MIDDLESEX ,Middlesex ,25017,05000US25017,1600842,604384,181939,99449,102603,923590,34810
,,,,,,,,,,,,,
2019,MA,Massachusetts,NANTUCKET ,Nantucket ,25019,05000US25019,11168,3713,1092,670,107717,6611,193
,,,,,,,,,,,,,
2019,MA,Massachusetts,NORFOLK ,Norfolk ,25021,05000US25021,700437,265300,82522,48261,103291,392987,16684
,,,,,,,,,,,,,
2019,MA,Massachusetts,PLYMOUTH ,Plymouth ,25023,05000US25023,515303,187460,59797,38186,89489,281722,14088
,,,,,,,,,,,,,
2019,MA,Massachusetts,SUFFOLK ,Suffolk ,25025,05000US25025,796605,309844,70618,33822,69669,471125,30116
,,,,,,,,,,,,,
2019,MA,Massachusetts,WORCESTER ,Worcester ,25027,05000US25027,824772,309951,94767,50313,74679,444046,22208
,,,,,,,,,,,,,
2019,MI,Michigan,ALCONA ,Alcona ,26001,05000US26001,10353,4988,770,1507,40484,3625,276
,,,,,,,,,,,,,
2019,MI,Michigan,ALGER ,Alger ,26003,05000US26003,9151,3007,512,805,45570,3283,171
,,,,,,,,,,,,,
2019,MI,Michigan,ALLEGAN ,Allegan ,26005,05000US26005,116143,43416,13952,8049,62965,57393,1581
,,,,,,,,,,,,,
2019,MI,Michigan,ALPENA ,Alpena ,26007,05000US26007,28520,12752,2972,2594,43363,13474,809
,,,,,,,,,,,,,
2019,MI,Michigan,ANTRIM ,Antrim ,26009,05000US26009,23206,9899,2302,2794,56165,10450,400
,,,,,,,,,,,,,
2019,MI,Michigan,ARENAC ,Arenac ,26011,05000US26011,15070,6571,1392,1509,42290,6357,451
,,,,,,,,,,,,,
2019,MI,Michigan,BARAGA ,Baraga ,26013,05000US26013,8421,3107,677,740,46065,3108,191
,,,,,,,,,,,,,
2019,MI,Michigan,BARRY ,Barry ,26015,05000US26015,60540,24296,7205,4623,64490,30575,1475
,,,,,,,,,,,,,
2019,MI,Michigan,BAY ,Bay ,26017,05000US26017,104104,44339,11807,7809,48819,50255,3207
,,,,,,,,,,,,,
2019,MI,Michigan,BENZIE ,Benzie ,26019,05000US26019,17615,6792,1367,1890,57974,8199,369
,,,,,,,,,,,,,
2019,MI,Michigan,BERRIEN ,Berrien ,26021,05000US26021,154133,63665,17688,12065,50795,76140,4518
,,,,,,,,,,,,,
2019,MI,Michigan,BRANCH ,Branch ,26023,05000US26023,43513,16650,5020,3129,51947,19550,823
,,,,,,,,,,,,,
2019,MI,Michigan,CALHOUN ,Calhoun ,26025,05000US26025,134212,53991,15175,8921,48607,64065,4033
,,,,,,,,,,,,,
2019,MI,Michigan,CASS ,Cass ,26027,05000US26027,51523,21019,6171,4664,55107,25492,1623
,,,,,,,,,,,,,
2019,MI,Michigan,CHARLEVOIX ,Charlevoix ,26029,05000US26029,26188,11503,2625,2632,55760,12893,515
,,,,,,,,,,,,,
2019,MI,Michigan,CHEBOYGAN ,Cheboygan ,26031,05000US26031,25418,11195,2458,2835,48044,11319,849
,,,,,,,,,,,,,
2019,MI,Michigan,CHIPPEWA ,Chippewa ,26033,05000US26033,37629,13999,3733,2564,46486,17043,1520
,,,,,,,,,,,,,
2019,MI,Michigan,CLARE ,Clare ,26035,05000US26035,30651,12199,2753,2792,39565,12113,1222
,,,,,,,,,,,,,
2019,MI,Michigan,CLINTON ,Clinton ,26037,05000US26037,78389,29728,9031,5372,70390,39976,1387
,,,,,,,,,,,,,
2019,MI,Michigan,CRAWFORD ,Crawford ,26039,05000US26039,13892,6141,1405,1491,47977,5863,381
,,,,,,,,,,,,,
2019,MI,Michigan,DELTA ,Delta ,26041,05000US26041,36026,16234,4162,3495,47434,16408,830
,,,,,,,,,,,,,
2019,MI,Michigan,DICKINSON ,Dickinson ,26043,05000US26043,25439,11231,2587,2258,51645,11792,543
,,,,,,,,,,,,,
2019,MI,Michigan,EATON ,Eaton ,26045,05000US26045,109456,44480,12359,8157,64348,56139,2682
,,,,,,,,,,,,,
2019,MI,Michigan,EMMET ,Emmet ,26047,05000US26047,33104,14463,3639,2998,55829,17265,851
,,,,,,,,,,,,,
2019,MI,Michigan,GENESEE ,Genesee ,26049,05000US26049,407875,167902,49178,28727,48588,190128,17738
,,,,,,,,,,,,,
2019,MI,Michigan,GLADWIN ,Gladwin ,26051,05000US26051,25279,11047,2480,2776,44619,9514,560
,,,,,,,,,,,,,
2019,MI,Michigan,GOGEBIC ,Gogebic ,26053,05000US26053,15061,6744,1151,1296,38839,6317,339
,,,,,,,,,,,,,
2019,MI,Michigan,GRAND TRAVERSE ,Grand Traverse ,26055,05000US26055,92181,37319,9982,7105,63575,48908,2154
,,,,,,,,,,,,,
2019,MI,Michigan,GRATIOT ,Gratiot ,26057,05000US26057,40916,15035,4440,2593,47848,17352,994
,,,,,,,,,,,,,
2019,MI,Michigan,HILLSDALE ,Hillsdale ,26059,05000US26059,45757,18107,4957,3606,49622,20295,874
,,,,,,,,,,,,,
2019,MI,Michigan,HOUGHTON ,Houghton ,26061,05000US26061,36070,13386,3016,2310,43183,16140,865
,,,,,,,,,,,,,
2019,MI,Michigan,HURON ,Huron ,26063,05000US26063,31349,13847,3026,2987,48289,14559,676
,,,,,,,,,,,,,
2019,MI,Michigan,INGHAM ,Ingham ,26065,05000US26065,290587,112840,27923,14468,52872,153797,10231
,,,,,,,,,,,,,
2019,MI,Michigan,IONIA ,Ionia ,26067,05000US26067,64300,22964,7513,3912,57043,30337,1359
,,,,,,,,,,,,,
2019,MI,Michigan,IOSCO ,Iosco ,26069,05000US26069,25197,11669,2324,2912,43678,9818,710
,,,,,,,,,,,,,
2019,MI,Michigan,IRON ,Iron ,26071,05000US26071,11152,5225,847,1141,41599,4655,253
,,,,,,,,,,,,,
2019,MI,Michigan,ISABELLA ,Isabella ,26073,05000US26073,70688,24739,6425,3367,45116,36412,2582
,,,,,,,,,,,,,
2019,MI,Michigan,JACKSON ,Jackson ,26075,05000US26075,158636,61805,17347,11379,53658,72929,4234
,,,,,,,,,,,,,
2019,MI,Michigan,KALAMAZOO ,Kalamazoo ,26077,05000US26077,262745,103445,28729,14639,56511,141331,7793
,,,,,,,,,,,,,
2019,MI,Michigan,KALKASKA ,Kalkaska ,26079,05000US26079,17585,7145,1937,1519,46898,7939,584
,,,,,,,,,,,,,
2019,MI,Michigan,KENT ,Kent ,26081,05000US26081,648121,241746,79286,34704,63053,351010,15531
,,,,,,,,,,,,,
2019,MI,Michigan,KEWEENAW ,Keweenaw ,26083,05000US26083,2111,1081,196,320,50292,892,70
,,,,,,,,,,,,,
2019,MI,Michigan,LAKE ,Lake ,26085,05000US26085,11852,4631,764,1232,37320,4261,380
,,,,,,,,,,,,,
2019,MI,Michigan,LAPEER ,Lapeer ,26087,05000US26087,88038,33700,9564,7013,62641,42414,2381
,,,,,,,,,,,,,
2019,MI,Michigan,LEELANAU ,Leelanau ,26089,05000US26089,21652,9139,1869,2709,65249,10317,467
,,,,,,,,,,,,,
2019,MI,Michigan,LENAWEE ,Lenawee ,26091,05000US26091,98381,38345,10776,7284,55450,46849,2221
,,,,,,,,,,,,,
2019,MI,Michigan,LIVINGSTON ,Livingston ,26093,05000US26093,189754,72000,21870,13915,84221,101559,3784
,,,,,,,,,,,,,
2019,MI,Michigan,LUCE ,Luce ,26095,05000US26095,6338,2231,527,495,45469,2227,142
,,,,,,,,,,,,,
2019,MI,Michigan,MACKINAC ,Mackinac ,26097,05000US26097,10780,5269,1054,1241,47938,5011,492
,,,,,,,,,,,,,
2019,MI,Michigan,MACOMB ,Macomb ,26099,05000US26099,870325,346402,98847,60081,62855,451871,24273
,,,,,,,,,,,,,
2019,MI,Michigan,MANISTEE ,Manistee ,26101,05000US26101,24457,9426,1848,2443,50055,10142,624
,,,,,,,,,,,,,
2019,MI,Michigan,MARQUETTE ,Marquette ,26103,05000US26103,66686,26552,6352,5040,53970,32388,1848
,,,,,,,,,,,,,
2019,MI,Michigan,MASON ,Mason ,26105,05000US26105,28954,12186,3035,2665,51725,13417,592
,,,,,,,,,,,,,
2019,MI,Michigan,MECOSTA ,Mecosta ,26107,05000US26107,43251,15808,3849,3117,45018,19980,1364
,,,,,,,,,,,,,
2019,MI,Michigan,MENOMINEE ,Menominee ,26109,05000US26109,23074,10627,2307,2092,46828,11411,513
,,,,,,,,,,,,,
2019,MI,Michigan,MIDLAND ,Midland ,26111,05000US26111,83355,34199,9947,5911,62625,40239,2100
,,,,,,,,,,,,,
2019,MI,Michigan,MISSAUKEE ,Missaukee ,26113,05000US26113,15028,6055,1641,1268,47194,6754,432
,,,,,,,,,,,,,
2019,MI,Michigan,MONROE ,Monroe ,26115,05000US26115,149727,59929,16931,11296,62203,73808,3532
,,,,,,,,,,,,,
2019,MI,Michigan,MONTCALM ,Montcalm ,26117,05000US26117,63413,23913,7188,4514,49448,28457,1079
,,,,,,,,,,,,,
2019,MI,Michigan,MONTMORENCY ,Montmorency ,26119,05000US26119,9265,4452,840,1292,41772,3312,266
,,,,,,,,,,,,,
2019,MI,Michigan,MUSKEGON ,Muskegon ,26121,05000US26121,173297,65939,20419,11911,50854,81158,5300
,,,,,,,,,,,,,
2019,MI,Michigan,NEWAYGO ,Newaygo ,26123,05000US26123,48366,19161,5599,3782,50326,21466,1074
,,,,,,,,,,,,,
2019,MI,Michigan,OAKLAND ,Oakland ,26125,05000US26125,1253185,504585,143163,84297,79698,676260,29578
,,,,,,,,,,,,,
2019,MI,Michigan,OCEANA ,Oceana ,26127,05000US26127,26416,10156,2940,2355,50104,11866,696
,,,,,,,,,,,,,
2019,MI,Michigan,OGEMAW ,Ogemaw ,26129,05000US26129,20898,9184,2053,2171,40373,8265,666
,,,,,,,,,,,,,
