combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
ISABELLA-MI-2019-9,19,15,32,0,NA,78,92,0,110,45,0,17,152,17,152,153,50,29
ISLAND-WA-2019-1,14,13,17,0,NA,72,57,0,53,27,0,14,114,14,114,117,33,16
ISLAND-WA-2019-10,9,9,13,0,NA,31,28,0,21,15,0,4,55,4,55,60,19,9
ISLAND-WA-2019-11,12,10,21,0,NA,44,36,0,32,17,0,2,78,2,78,75,29,6
ISLAND-WA-2019-12,11,11,18,0,NA,53,61,0,28,17,0,6,108,6,108,97,32,8
ISLAND-WA-2019-2,12,10,17,0,NA,30,54,0,39,22,0,9,74,9,74,70,32,2
ISLAND-WA-2019-3,7,4,7,0,NA,37,29,0,22,12,0,1,65,1,65,79,11,14
ISLAND-WA-2019-4,29,24,30,0,NA,57,55,0,56,6,0,15,97,15,97,88,40,7
ISLAND-WA-2019-5,18,15,16,0,NA,37,44,0,51,9,0,3,78,3,78,73,35,6
ISLAND-WA-2019-6,11,9,20,0,NA,35,48,0,28,28,0,5,78,5,78,70,34,10
ISLAND-WA-2019-7,11,10,14,0,NA,34,50,0,20,15,0,2,81,2,81,75,25,4
ISLAND-WA-2019-8,14,12,21,0,NA,42,35,0,39,9,0,3,74,3,74,66,33,7
ISLAND-WA-2019-9,14,11,16,0,NA,38,52,0,51,12,0,4,86,4,86,82,26,20
ISLE OF WIGHT-VA-2019-1,14,6,20,0,NA,48,45,0,70,16,0,7,86,7,86,77,38,25
ISLE OF WIGHT-VA-2019-10,14,15,32,0,NA,34,62,0,44,21,0,13,83,13,83,60,47,10
ISLE OF WIGHT-VA-2019-11,13,10,17,0,NA,56,41,0,65,26,0,10,84,10,84,79,35,34
ISLE OF WIGHT-VA-2019-12,9,8,15,0,NA,52,34,0,38,22,0,7,79,7,79,71,26,24
ISLE OF WIGHT-VA-2019-2,11,9,23,0,NA,36,42,0,51,37,0,2,74,2,74,54,40,27
ISLE OF WIGHT-VA-2019-3,9,9,11,0,NA,42,27,0,44,20,0,5,64,5,64,54,27,21
ISLE OF WIGHT-VA-2019-4,11,12,22,0,NA,38,49,0,48,14,0,9,78,9,78,69,29,16
ISLE OF WIGHT-VA-2019-5,7,8,19,0,NA,47,45,0,50,29,0,7,85,7,85,82,37,18
ISLE OF WIGHT-VA-2019-6,20,8,18,0,NA,52,37,0,67,26,0,3,86,3,86,71,40,35
ISLE OF WIGHT-VA-2019-7,19,7,23,0,NA,60,40,0,62,23,0,3,97,3,97,67,46,19
ISLE OF WIGHT-VA-2019-8,13,14,21,0,NA,54,48,0,57,17,0,13,89,13,89,78,37,22
ISLE OF WIGHT-VA-2019-9,9,7,10,0,NA,37,48,0,36,17,0,3,82,3,82,73,18,21
IZARD-AR-2019-1,6,10,15,0,NA,34,26,1,44,29,1,4,56,4,56,60,19,12
IZARD-AR-2019-10,10,15,19,0,NA,20,47,0,63,16,0,6,61,6,61,47,27,15
IZARD-AR-2019-11,3,2,9,0,NA,25,25,0,36,12,0,4,46,4,46,39,13,11
IZARD-AR-2019-12,1,3,8,0,NA,13,26,0,40,13,0,0,39,0,39,40,10,18
IZARD-AR-2019-2,4,6,15,0,NA,23,27,4,57,12,4,1,49,1,49,42,19,17
IZARD-AR-2019-3,2,10,13,0,NA,26,31,3,52,10,3,6,50,6,50,45,22,12
IZARD-AR-2019-4,5,12,12,0,NA,36,28,0,52,11,0,1,62,1,62,54,19,11
IZARD-AR-2019-5,3,4,11,0,NA,24,28,0,37,32,0,3,49,3,49,34,17,26
IZARD-AR-2019-6,5,7,14,0,NA,39,20,0,41,23,0,1,57,1,57,47,16,19
IZARD-AR-2019-7,1,6,12,0,NA,37,24,0,39,14,0,1,60,1,60,47,17,10
IZARD-AR-2019-8,2,1,12,0,NA,24,29,2,43,10,2,2,53,2,53,37,17,14
IZARD-AR-2019-9,3,10,9,0,NA,17,20,0,33,10,0,3,34,3,34,23,18,13
JACKSON-AR-2019-1,26,30,45,0,NA,75,88,0,122,68,0,7,155,7,155,99,63,73
JACKSON-AR-2019-10,39,33,36,0,NA,59,79,1,124,60,1,10,125,10,125,94,58,65
JACKSON-AR-2019-11,10,9,16,0,NA,43,40,0,97,42,0,5,78,5,78,96,21,59
JACKSON-AR-2019-12,21,19,22,0,NA,38,28,1,69,41,1,3,60,3,60,82,33,20
JACKSON-AR-2019-2,24,24,30,0,NA,38,42,0,67,36,0,10,69,10,69,59,43,27
JACKSON-AR-2019-3,16,13,19,0,NA,55,40,0,55,50,0,6,88,6,88,89,29,31
JACKSON-AR-2019-4,32,24,39,0,NA,43,66,2,130,27,2,6,102,6,102,81,57,50
JACKSON-AR-2019-5,33,26,40,0,NA,55,94,2,124,74,2,15,132,15,132,103,66,62
JACKSON-AR-2019-6,25,27,47,0,NA,59,64,0,113,42,0,9,112,9,112,82,66,39
JACKSON-AR-2019-7,21,24,33,0,NA,56,75,1,88,38,1,11,119,11,119,95,61,31
JACKSON-AR-2019-8,29,24,37,0,NA,59,79,2,98,74,2,16,124,16,124,112,64,55
JACKSON-AR-2019-9,11,13,22,0,NA,47,52,1,70,41,1,10,89,10,89,78,36,42
JACKSON-CO-2019-1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
JACKSON-CO-2019-12,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
JACKSON-CO-2019-8,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
JACKSON-IA-2019-1,0,0,0,0,NA,6,0,0,5,0,0,0,6,0,6,7,0,0
JACKSON-IA-2019-10,3,1,3,0,NA,4,5,0,6,4,0,0,9,0,9,2,7,4
JACKSON-IA-2019-11,0,1,2,0,NA,4,0,0,2,3,0,0,4,0,4,1,3,2
JACKSON-IA-2019-12,2,0,0,0,NA,1,2,0,5,6,0,0,3,0,3,1,2,9
JACKSON-IA-2019-2,1,0,2,0,2,2,1,0,3,0,0,0,2,0,2,0,3,0
JACKSON-IA-2019-3,3,2,4,0,NA,6,7,0,9,3,0,0,13,0,13,6,7,1
JACKSON-IA-2019-4,0,0,1,0,NA,3,0,0,7,5,0,0,3,0,3,2,1,11
JACKSON-IA-2019-5,0,2,0,0,NA,4,0,0,6,0,0,0,4,0,4,2,2,2
JACKSON-IA-2019-6,0,0,0,0,NA,4,0,0,9,0,0,0,4,0,4,4,0,7
JACKSON-IA-2019-7,6,3,8,0,NA,10,8,0,23,4,0,1,17,1,17,4,12,11
JACKSON-IA-2019-8,3,0,0,0,NA,0,4,0,12,0,0,0,4,0,4,3,3,6
JACKSON-IA-2019-9,0,0,1,0,NA,1,1,0,4,2,0,0,2,0,2,2,1,4
JACKSON-KS-2019-1,9,7,0,0,NA,11,24,1,48,23,1,6,29,6,29,48,11,41
JACKSON-KS-2019-10,2,5,4,0,NA,16,8,0,35,11,0,3,21,3,21,31,8,20
JACKSON-KS-2019-11,21,21,20,0,NA,34,39,0,72,38,0,1,71,1,71,40,24,58
JACKSON-KS-2019-12,5,5,3,0,NA,4,8,0,21,9,0,0,11,0,11,11,8,15
JACKSON-KS-2019-2,10,9,18,0,NA,25,11,0,32,11,0,1,34,1,34,25,19,12
JACKSON-KS-2019-3,4,2,2,0,NA,11,10,0,24,14,0,1,20,1,20,24,5,18
JACKSON-KS-2019-4,1,0,0,0,NA,12,9,0,31,23,0,1,20,1,20,36,2,29
JACKSON-KS-2019-5,3,0,1,0,NA,17,8,0,25,8,0,1,24,1,24,28,4,26
JACKSON-KS-2019-6,2,0,3,0,NA,7,10,0,22,11,0,0,16,0,16,24,6,14
JACKSON-KS-2019-7,10,11,9,0,NA,19,18,0,35,10,0,4,33,4,33,23,18,10
JACKSON-KS-2019-8,5,3,3,0,NA,5,7,0,20,13,0,0,12,0,12,15,8,16
JACKSON-KS-2019-9,3,3,0,0,NA,12,8,0,22,23,0,1,15,1,15,29,6,22
JACKSON-KY-2019-1,0,0,0,0,NA,6,0,0,2,1,0,0,6,0,6,7,0,1
JACKSON-KY-2019-10,0,0,0,0,NA,9,3,0,1,3,0,0,11,0,11,13,0,2
JACKSON-KY-2019-11,4,4,4,0,NA,11,2,0,9,0,0,1,7,1,7,10,4,6
JACKSON-KY-2019-12,1,1,1,2,NA,3,8,0,8,0,0,0,11,0,11,11,1,3
JACKSON-KY-2019-2,0,3,0,0,NA,8,4,0,10,1,0,0,11,0,11,9,3,6
JACKSON-KY-2019-3,0,0,0,0,NA,7,4,0,10,5,0,0,11,0,11,11,0,11
JACKSON-KY-2019-4,0,3,2,0,NA,7,3,0,8,1,0,0,7,0,7,5,5,4
JACKSON-KY-2019-5,1,1,2,0,NA,4,3,0,3,2,0,0,6,0,6,5,2,3
JACKSON-KY-2019-6,4,4,4,0,NA,5,8,0,21,7,0,4,9,4,9,16,4,14
JACKSON-KY-2019-7,0,0,0,0,NA,4,2,0,5,0,0,0,5,0,5,8,0,3
JACKSON-KY-2019-8,0,0,0,0,NA,1,1,0,6,2,0,0,2,0,2,2,0,8
JACKSON-KY-2019-9,0,0,0,1,NA,6,3,0,14,2,0,0,7,0,7,9,1,9
JACKSON-MI-2019-1,108,99,153,0,NA,267,316,2,431,236,2,44,539,44,539,483,275,138
JACKSON-MI-2019-10,143,137,222,0,NA,341,429,3,516,267,3,76,690,76,690,549,356,161
JACKSON-MI-2019-11,107,107,186,0,NA,292,299,0,449,168,0,60,529,60,529,441,288,133
JACKSON-MI-2019-12,134,111,159,7,NA,257,316,4,418,211,4,32,541,32,541,450,281,125
JACKSON-MI-2019-2,106,107,156,0,NA,237,278,1,410,200,1,57,454,57,454,396,255,145
JACKSON-MI-2019-3,139,120,251,0,NA,305,378,1,497,242,1,57,623,57,623,444,374,131
JACKSON-MI-2019-4,145,136,245,3,NA,350,409,0,545,232,0,72,683,72,683,512,371,130
JACKSON-MI-2019-5,146,143,247,3,NA,337,414,0,530,292,0,90,658,90,658,556,373,151
JACKSON-MI-2019-6,142,138,210,0,NA,287,409,3,540,241,3,62,631,62,631,544,342,157
JACKSON-MI-2019-7,179,176,276,2,NA,420,455,0,585,279,0,65,809,65,809,674,399,159
JACKSON-MI-2019-8,142,136,243,10,NA,441,424,0,612,279,0,65,794,65,794,629,394,198
JACKSON-MI-2019-9,163,158,244,5,NA,356,451,0,571,261,0,84,720,84,720,591,376,153
JACKSON-MO-2019-1,24,20,52,0,NA,92,59,0,128,52,0,14,137,14,137,125,81,43
JACKSON-MO-2019-10,11,11,16,0,NA,38,30,0,58,16,0,12,56,12,56,40,32,21
JACKSON-MO-2019-11,18,10,21,0,NA,39,42,0,71,16,0,7,74,7,74,48,39,30
JACKSON-MO-2019-12,5,12,7,0,NA,37,29,0,35,17,0,9,57,9,57,53,25,12
JACKSON-MO-2019-2,9,10,24,0,NA,54,40,1,76,37,1,5,90,5,90,94,38,35
JACKSON-MO-2019-3,17,6,27,0,NA,65,55,4,108,35,4,8,116,8,116,98,59,42
JACKSON-MO-2019-4,15,9,8,0,NA,16,31,0,41,15,0,5,42,5,42,37,23,18
JACKSON-MO-2019-5,12,3,36,0,NA,50,23,0,71,26,0,3,70,3,70,39,51,29
JACKSON-MO-2019-6,10,6,14,0,NA,45,25,0,66,18,0,7,63,7,63,55,27,16
JACKSON-MO-2019-7,6,3,6,0,NA,18,13,0,26,10,0,4,27,4,27,33,14,6
JACKSON-MO-2019-8,14,1,8,0,NA,39,38,0,53,15,0,3,74,3,74,74,24,14
JACKSON-MO-2019-9,14,18,20,0,NA,23,47,6,86,13,6,18,58,18,58,51,35,33
JACKSON-OH-2019-1,14,40,9,0,NA,53,61,0,97,58,0,11,103,11,103,83,52,46
JACKSON-OH-2019-10,8,62,11,0,NA,103,79,3,95,95,3,6,179,6,179,132,78,46
JACKSON-OH-2019-11,8,16,3,0,NA,58,44,2,89,53,2,2,102,2,102,111,24,51
JACKSON-OH-2019-12,9,40,7,0,NA,83,58,6,100,29,6,18,129,18,129,105,49,13
JACKSON-OH-2019-2,10,37,10,0,NA,37,43,0,77,35,0,14,65,14,65,64,44,29
JACKSON-OH-2019-3,8,26,9,0,NA,37,58,1,82,36,1,4,92,4,92,74,37,52
JACKSON-OH-2019-4,9,27,6,0,NA,66,66,3,127,69,3,6,129,6,129,129,31,71
JACKSON-OH-2019-5,7,38,10,2,NA,76,55,3,101,34,3,12,122,12,122,99,56,33
JACKSON-OH-2019-6,11,51,15,0,NA,82,60,1,107,58,1,9,134,9,134,104,66,39
JACKSON-OH-2019-7,9,26,8,0,NA,51,56,5,108,28,5,7,105,7,105,92,37,37
JACKSON-OH-2019-8,11,20,9,0,NA,48,70,1,114,45,1,7,112,7,112,101,36,61
JACKSON-OH-2019-9,6,30,9,0,NA,60,42,2,80,28,2,8,96,8,96,85,36,40
JACKSON-OK-2019-1,14,17,16,0,NA,51,69,8,92,37,8,6,122,6,122,114,36,24
JACKSON-OK-2019-10,17,32,21,1,NA,34,54,7,75,17,7,3,90,3,90,65,43,18
JACKSON-OK-2019-11,7,13,9,0,NA,38,36,2,62,21,2,3,73,3,73,83,29,24
JACKSON-OK-2019-12,23,23,23,0,NA,45,51,3,56,43,3,5,93,5,93,85,33,12
JACKSON-OK-2019-2,12,10,9,0,NA,20,35,4,45,9,4,3,56,3,56,43,28,9
JACKSON-OK-2019-3,13,16,9,0,NA,33,36,4,56,14,4,8,63,8,63,58,26,16
JACKSON-OK-2019-4,19,19,22,0,NA,32,55,6,81,25,6,7,85,7,85,66,39,28
JACKSON-OK-2019-5,7,11,24,0,NA,46,46,10,70,33,10,11,91,11,91,90,43,19
JACKSON-OK-2019-6,13,13,13,0,NA,39,44,5,61,24,5,2,86,2,86,83,27,8
JACKSON-OK-2019-7,16,17,13,0,NA,54,46,0,79,31,0,10,90,10,90,98,39,18
JACKSON-OK-2019-8,10,17,12,0,NA,49,38,6,63,33,6,6,87,6,87,86,32,22
JACKSON-OK-2019-9,15,15,30,0,NA,41,39,3,56,28,3,2,80,2,80,68,39,12
JACKSON-OR-2019-1,91,133,170,8,NA,781,598,3,1116,455,3,39,1333,39,1333,1590,305,464
JACKSON-OR-2019-10,103,156,154,0,NA,747,619,6,1206,606,6,113,1247,113,1247,1862,266,462
JACKSON-OR-2019-11,159,208,127,0,NA,546,508,2,1005,302,2,62,975,62,975,1239,261,416
JACKSON-OR-2019-12,56,100,71,0,NA,251,183,4,481,216,4,36,393,36,393,538,158,215
JACKSON-OR-2019-2,69,125,96,0,NA,487,435,1,774,308,1,46,868,46,868,1187,209,389
JACKSON-OR-2019-3,121,186,161,0,NA,548,500,1,888,320,1,56,983,56,983,1214,274,396
JACKSON-OR-2019-4,123,167,156,0,NA,556,534,3,854,425,3,68,1021,68,1021,1278,301,419
JACKSON-OR-2019-5,102,166,131,1,NA,624,552,10,876,334,10,67,1091,67,1091,1434,267,354
JACKSON-OR-2019-6,97,137,101,0,NA,584,523,5,795,380,5,42,1058,42,1058,1302,232,369
JACKSON-OR-2019-7,107,154,153,0,NA,725,618,4,1029,427,4,51,1269,51,1269,1539,282,450
JACKSON-OR-2019-8,79,149,107,0,NA,635,658,15,944,509,15,56,1223,56,1223,1625,265,397
JACKSON-OR-2019-9,130,171,162,0,NA,713,642,9,897,375,9,91,1267,91,1267,1434,297,341
JACKSON-TN-2019-1,8,3,9,0,NA,23,20,0,34,18,0,0,43,0,43,18,21,26
JACKSON-TN-2019-10,9,9,5,0,NA,16,10,0,15,6,0,0,26,0,26,18,10,6
JACKSON-TN-2019-11,5,3,7,0,NA,21,13,0,27,8,0,0,32,0,32,16,21,7
JACKSON-TN-2019-12,2,2,3,0,NA,3,5,0,11,6,0,2,6,2,6,3,6,10
JACKSON-TN-2019-2,3,1,2,0,NA,13,4,0,20,8,0,0,17,0,17,12,7,14
JACKSON-TN-2019-3,5,5,5,0,NA,13,0,0,17,3,0,0,10,0,10,12,5,5
JACKSON-TN-2019-4,4,0,0,0,NA,3,8,0,11,3,0,0,11,0,11,7,4,6
JACKSON-TN-2019-5,7,6,5,0,NA,19,6,0,33,17,0,2,22,2,22,16,9,31
JACKSON-TN-2019-6,5,5,3,0,NA,10,5,0,19,4,0,2,13,2,13,9,7,12
JACKSON-TN-2019-7,5,4,5,0,NA,19,4,0,25,9,0,0,23,0,23,15,7,16
JACKSON-TN-2019-8,19,17,18,0,NA,16,26,0,34,14,0,1,41,1,41,12,25,19
JACKSON-TN-2019-9,7,4,5,0,NA,13,8,0,27,12,0,1,19,1,19,15,10,19
JACKSON-TX-2019-1,3,1,5,0,NA,18,2,0,23,9,0,1,13,1,13,17,7,15
JACKSON-TX-2019-10,6,5,6,0,NA,16,12,0,24,6,0,4,24,4,24,28,10,8
JACKSON-TX-2019-11,2,3,2,0,NA,9,8,0,17,2,0,0,17,0,17,19,3,8
JACKSON-TX-2019-12,15,10,11,0,NA,19,12,0,24,9,0,4,26,4,26,18,18,4
JACKSON-TX-2019-2,4,1,9,0,NA,13,11,0,25,9,0,5,19,5,19,14,14,20
JACKSON-TX-2019-3,0,0,1,0,NA,6,10,0,17,7,0,0,16,0,16,28,1,11
JACKSON-TX-2019-4,2,0,0,0,NA,7,5,0,11,6,0,0,12,0,12,13,4,5
JACKSON-TX-2019-5,2,1,1,0,NA,0,2,0,4,1,0,1,1,1,1,1,2,3
JACKSON-TX-2019-6,1,0,2,0,NA,5,10,0,15,8,0,1,14,1,14,17,3,10
JACKSON-TX-2019-7,6,2,2,0,NA,17,10,0,27,8,0,2,25,2,25,24,10,9
JACKSON-TX-2019-8,6,3,9,0,NA,25,14,0,30,2,0,7,31,7,31,29,15,12
JACKSON-TX-2019-9,3,1,1,0,NA,4,8,4,18,12,4,0,12,0,12,15,3,19
JACKSON-WV-2019-1,10,9,10,0,NA,17,8,0,15,13,0,4,19,4,19,17,13,12
JACKSON-WV-2019-10,2,2,2,0,NA,4,3,0,5,0,0,1,6,1,6,4,3,2
JACKSON-WV-2019-11,6,6,6,0,NA,8,6,0,13,5,0,1,13,1,13,11,6,6
JACKSON-WV-2019-12,2,3,2,0,NA,9,7,0,6,8,0,1,15,1,15,14,6,4
JACKSON-WV-2019-2,6,7,6,0,NA,8,7,0,22,7,0,3,12,3,12,15,7,15
JACKSON-WV-2019-3,20,17,17,0,NA,20,10,0,35,8,0,4,26,4,26,18,20,18
JACKSON-WV-2019-4,17,16,15,0,NA,29,20,0,50,10,0,2,47,2,47,34,22,22
JACKSON-WV-2019-5,12,14,8,0,NA,14,13,0,20,10,0,8,19,8,19,13,15,9
JACKSON-WV-2019-6,4,3,3,0,NA,8,8,0,12,6,0,1,15,1,15,15,6,2
JACKSON-WV-2019-7,9,9,8,0,NA,10,9,0,15,5,0,2,17,2,17,12,11,7
JACKSON-WV-2019-8,6,5,6,0,NA,12,11,0,16,3,0,3,18,3,18,20,7,2
JACKSON-WV-2019-9,3,3,3,0,NA,5,2,0,6,2,0,0,7,0,7,8,3,2
JAMES CITY-VA-2019-1,20,14,64,0,NA,131,116,0,144,108,0,15,232,15,232,211,104,63
JAMES CITY-VA-2019-10,42,35,94,0,NA,117,146,0,133,117,0,50,213,50,213,172,150,45
JAMES CITY-VA-2019-11,60,60,86,0,NA,130,100,0,183,58,0,26,204,26,204,135,137,63
JAMES CITY-VA-2019-12,30,23,39,0,NA,92,103,0,136,59,0,17,178,17,178,146,92,62
JAMES CITY-VA-2019-2,30,25,68,0,NA,81,114,0,114,64,0,30,164,30,164,123,114,23
JAMES CITY-VA-2019-3,37,26,72,0,NA,132,98,0,166,70,0,28,201,28,201,153,112,64
JAMES CITY-VA-2019-4,38,29,104,0,NA,127,127,0,157,70,0,73,181,73,181,129,148,39
JAMES CITY-VA-2019-5,7,9,9,0,NA,42,54,0,18,31,0,13,83,13,83,102,13,3
JAMES CITY-VA-2019-6,15,16,43,0,NA,124,148,0,155,49,0,23,248,23,248,229,76,38
JAMES CITY-VA-2019-7,33,15,56,0,NA,95,112,0,114,63,0,12,195,12,195,153,105,23
JAMES CITY-VA-2019-8,14,24,32,0,NA,85,119,0,103,59,0,12,192,12,192,197,72,27
JAMES CITY-VA-2019-9,30,33,64,0,NA,130,110,0,164,53,0,37,203,37,203,176,119,47
JASPER-IA-2019-1,5,5,7,0,NA,19,14,0,25,8,0,0,33,0,33,30,10,11
JASPER-IA-2019-10,13,15,35,0,NA,56,30,0,56,17,0,9,77,9,77,67,41,6
JASPER-IA-2019-11,6,7,13,0,NA,28,34,0,49,19,0,10,52,10,52,69,17,19
JASPER-IA-2019-12,7,9,13,0,NA,43,24,0,54,16,0,5,61,5,61,72,23,3
JASPER-IA-2019-2,9,8,18,0,NA,40,22,0,73,34,0,3,59,3,59,62,34,42
JASPER-IA-2019-3,7,8,16,0,NA,34,24,0,44,22,0,7,50,7,50,49,21,23
JASPER-IA-2019-4,26,22,36,0,NA,45,46,0,65,32,0,9,82,9,82,65,56,11
JASPER-IA-2019-5,3,2,9,0,NA,43,32,0,42,20,0,5,67,5,67,85,20,9
JASPER-IA-2019-6,11,11,12,0,NA,25,28,0,38,16,0,4,49,4,49,53,21,9
JASPER-IA-2019-7,8,5,10,0,NA,37,37,0,43,17,0,4,70,4,70,86,17,15
JASPER-IA-2019-8,30,28,28,0,NA,82,55,1,77,45,1,23,115,23,115,123,42,15
JASPER-IA-2019-9,20,17,42,0,NA,73,62,0,126,34,0,17,118,17,118,120,54,38
JASPER-MO-2019-1,9,2,3,0,NA,11,16,9,78,41,9,3,24,3,24,57,15,60
JASPER-MO-2019-10,16,8,9,0,NA,34,45,0,93,62,0,9,70,9,70,91,26,73
JASPER-MO-2019-11,15,6,8,0,NA,35,33,2,96,55,2,4,66,4,66,94,25,66
JASPER-MO-2019-12,17,6,10,0,NA,44,41,0,110,43,0,11,74,11,74,98,35,52
JASPER-MO-2019-2,8,2,4,0,NA,8,14,0,37,36,0,0,22,0,22,55,13,16
JASPER-MO-2019-3,24,23,17,3,NA,26,42,0,111,45,0,11,57,11,57,71,39,56
JASPER-MO-2019-4,16,7,7,0,NA,21,38,0,76,36,0,4,55,4,55,64,29,40
JASPER-MO-2019-5,20,2,6,0,NA,61,52,0,137,75,0,7,106,7,106,117,38,85
JASPER-MO-2019-6,14,8,8,0,NA,42,28,0,74,28,0,8,62,8,62,89,20,25
JASPER-MO-2019-7,25,16,22,0,NA,47,35,0,106,48,0,5,77,5,77,86,38,58
JASPER-MO-2019-8,16,5,10,0,NA,34,31,1,80,34,1,3,63,3,63,71,29,38
JASPER-MO-2019-9,18,8,15,0,NA,42,23,0,82,43,0,9,56,9,56,64,26,49
JASPER-SC-2019-1,12,10,24,0,NA,51,49,0,101,49,0,7,93,7,93,83,40,64
JASPER-SC-2019-10,6,5,9,0,NA,17,13,0,38,15,0,5,25,5,25,36,12,24
JASPER-SC-2019-11,3,2,8,2,NA,13,28,0,38,15,0,3,38,3,38,37,12,16
JASPER-SC-2019-12,3,5,9,0,NA,15,19,0,29,14,0,1,33,1,33,25,15,18
JASPER-SC-2019-2,8,7,10,0,NA,21,19,0,37,14,0,0,40,0,40,43,11,22
JASPER-SC-2019-3,25,22,33,0,NA,42,45,0,113,25,0,5,82,5,82,53,48,51
JASPER-SC-2019-4,15,15,22,0,NA,46,19,0,72,25,0,4,61,4,61,66,28,41
JASPER-SC-2019-5,21,19,24,1,NA,52,38,0,70,30,0,2,88,2,88,81,28,20
JASPER-SC-2019-6,11,9,14,0,NA,13,25,0,25,25,0,2,36,2,36,38,16,15
JASPER-SC-2019-7,6,8,4,0,NA,27,16,0,46,22,0,0,41,0,41,50,12,30
JASPER-SC-2019-8,9,5,5,0,NA,20,38,1,51,23,1,3,56,3,56,68,11,26
JASPER-SC-2019-9,7,5,7,0,NA,12,12,6,31,11,6,1,23,1,23,19,12,22
JASPER-TX-2019-1,13,9,9,0,NA,39,18,0,58,23,0,4,52,4,52,61,18,15
JASPER-TX-2019-10,7,4,14,0,NA,21,24,0,36,27,0,4,41,4,41,51,20,5
JASPER-TX-2019-11,2,3,6,0,NA,15,18,1,20,11,1,4,27,4,27,31,15,2
JASPER-TX-2019-12,4,5,9,0,NA,11,32,1,29,15,1,4,39,4,39,40,19,1
JASPER-TX-2019-2,9,12,12,0,NA,26,32,0,32,21,0,7,49,7,49,46,22,6
JASPER-TX-2019-3,9,8,6,0,NA,34,30,0,47,54,0,0,62,0,62,105,15,7
JASPER-TX-2019-4,8,8,4,0,NA,25,28,0,43,23,0,3,48,3,48,51,21,8
JASPER-TX-2019-5,6,4,3,0,NA,19,58,0,49,28,0,4,73,4,73,77,16,16
JASPER-TX-2019-6,9,4,12,0,NA,28,29,0,32,14,0,5,51,5,51,49,21,1
JASPER-TX-2019-7,7,3,8,0,NA,48,26,0,58,19,0,0,71,0,71,76,24,4
JASPER-TX-2019-8,6,6,5,0,NA,9,29,1,41,17,1,5,27,5,27,48,12,14
JASPER-TX-2019-9,8,6,10,0,NA,19,19,0,36,18,0,3,33,3,33,53,15,3
JEFFERSON-AR-2019-1,112,143,194,0,NA,364,415,7,458,182,7,126,639,126,639,602,294,108
JEFFERSON-AR-2019-10,119,130,168,0,NA,359,347,3,381,157,3,47,649,47,649,524,273,66
JEFFERSON-AR-2019-11,109,129,118,0,NA,274,326,7,324,124,7,50,545,50,545,492,210,55
JEFFERSON-AR-2019-12,102,122,127,0,NA,306,352,20,349,150,20,46,593,46,593,529,238,51
JEFFERSON-AR-2019-2,105,110,176,0,NA,370,313,8,461,142,8,74,564,74,564,531,278,89
JEFFERSON-AR-2019-3,113,143,159,0,NA,271,327,3,365,166,3,47,532,47,532,440,252,90
JEFFERSON-AR-2019-4,105,129,148,0,NA,294,401,5,365,196,5,40,642,40,642,531,251,93
JEFFERSON-AR-2019-5,112,137,187,0,NA,343,396,9,398,177,9,75,658,75,658,536,290,68
JEFFERSON-AR-2019-6,128,189,158,0,NA,395,391,3,400,146,3,65,706,65,706,586,294,54
JEFFERSON-AR-2019-7,138,192,160,0,NA,398,416,11,454,184,11,49,765,49,765,672,293,95
JEFFERSON-AR-2019-8,142,191,184,0,NA,414,429,6,506,149,6,59,774,59,774,591,337,94
JEFFERSON-AR-2019-9,82,133,114,0,NA,294,336,9,315,136,9,49,563,49,563,484,249,42
JEFFERSON-CO-2019-1,268,218,316,9,NA,1284,1207,78,1841,1031,78,126,2290,126,2290,2976,527,629
JEFFERSON-CO-2019-10,74,61,93,4,NA,346,282,5,444,200,5,60,553,60,553,775,126,97
JEFFERSON-CO-2019-11,62,31,68,0,NA,303,305,24,483,195,24,34,582,34,582,769,114,145
JEFFERSON-CO-2019-12,65,52,62,9,NA,484,399,0,669,210,0,27,785,27,785,994,121,179
JEFFERSON-CO-2019-2,163,140,265,1,NA,978,868,32,1401,688,32,116,1684,116,1684,2087,385,426
JEFFERSON-CO-2019-3,114,99,137,1,NA,631,550,3,838,348,3,95,1071,95,1071,1337,248,213
JEFFERSON-CO-2019-4,139,122,164,2,NA,639,564,9,866,392,9,82,1106,82,1106,1341,283,279
JEFFERSON-CO-2019-5,136,116,170,8,NA,903,636,53,1111,413,53,101,1414,101,1414,1662,279,312
JEFFERSON-CO-2019-6,98,74,140,0,NA,633,524,9,823,304,9,49,1060,49,1060,1264,207,285
JEFFERSON-CO-2019-7,67,42,64,3,NA,321,297,33,399,166,33,32,583,32,583,722,100,108
JEFFERSON-CO-2019-8,90,64,87,9,NA,324,383,2,524,280,2,40,647,40,647,814,133,209
JEFFERSON-CO-2019-9,58,48,70,2,NA,314,262,15,405,244,15,41,531,41,531,698,109,145
JEFFERSON-IA-2019-1,3,1,2,0,NA,15,19,0,10,9,0,1,33,1,33,36,4,6
